Šayḵ Abū l-Surūr,shaykh Abū l-Surūr,
Šayḵ Abū l-Ṭāhir,shaykh Abū l-Ṭāhir,
Šayḵ Abū l-ʿAlī,shaykh Abū l-ʿAlī,
Šayḵ Abū ʿAlī,shaykh Abū ʿAlī,
Ṣayrafī b. Ḵalfa,Ṣayrafī b. khalfa,
Sayyid al-Ahl,Sayyid al-Ahl,
Sayyid al-Ahl b. אלהשן,Sayyid al-Ahl b. אלהשן,
Sayyid al-Kull,Sayyid al-Kull,
Sayyid al-Kull Ibn al-Bustānī,Sayyid al-Kull Ibn al-Bustānī,
Sayyid al-Kull Moses,Sayyid al-Kull Moshe,
Sayyid al-Kull Moses b. Obadiah (known as Ibn al-Ḥallā ?),Sayyid al-Kull Moshe b. Ovadya (known as Ibn al-Ḥallā ?),
Sayyid al-Kull the cantor,Sayyid al-Kull the cantor,
Sayyid al-Kull the cantor b. Abū Yaʿqūb,Sayyid al-Kull the cantor b. Abū Yaʿqūb,
Sayyid al-Kull the teacher and cantor,Sayyid al-Kull the teacher and cantor,
Sayyid al-Kull Yešuʿa b. Abū l-Munā Jacob al-ʿAṭṭār,Sayyid al-Kull Yeshuʿa b. Abū l-Munā Yaʿaqov al-ʿAṭṭār,
Sayyida bat Solomon,Sayyida bat Shelomo,
Sayyida bat Wahb al-ʿArḍī,Sayyida bat Wahb al-ʿArḍī,
Saʿ[…],Saʿ[…],
Saʿāda the slave girl,Saʿāda the slave girl,
"Saʿāda, the slave of Ṭahir ibn Jazī (טהר אבן אלגזי)","Saʿāda, the slave of Ṭahir ibn Jazī (טהר אבן אלגזי)",
Saʿadel b. Yeṯer ha-Levi,Saʿadel b. Yether ha-Levi,
Saʿadya,Saʿadya,
Saʿadya (judge),Saʿadya (judge),
Saʿadya Abū l-Ḵayr,Saʿadya Abū l-khayr,
Saʿadya b. [...],Saʿadya b. [...],
Saʿadya b. Abraham,Saʿadya b. Avraham,
Saʿadya b. Abraham Ibn al-Amšāṭī,Saʿadya b. Avraham Ibn al-Amshāṭī,
Saʿadya b. Anas,Saʿadya b. Anas,
Saʿadya b. Benjamin Ḵaybarī,Saʿadya b. Binyamin khaybarī,
Saʿadya b. David,Saʿadya b. David,
Saʿadya b. Elijah,Saʿadya b. Eliyyahu,
Saʿadya b. Elʿazar,Saʿadya b. Elʿazar,
Saʿadya b. Ephraim,Saʿadya b. Efrayim,
Saʿadya b. Ephraim (Allūf),Saʿadya b. Efrayim (Allūf),
Saʿadya b. Ephraim (Ibn Ḥudayfa),Saʿadya b. Efrayim (Ibn Ḥudayfa),
Saʿadya b. Ephraim he-Ḥaver,Saʿadya b. Efrayim he-Ḥaver,
Saʿadya b. Futūḥ,Saʿadya b. Futūḥ,
Saʿadya b. Isaac,Saʿadya b. Yiṣḥaq,
Saʿadya b. Israel b. Jacob Tustarī,Saʿadya b. Yisraʾel b. Yaʿaqov Tustarī,
Saʿadya b. Israel Tustarī,Saʿadya b. Yisraʾel Tustarī,
Saʿadya b. Jacob,Saʿadya b. Yaʿaqov,
Saʿadya b. Joseph,Saʿadya b. Yosef,
Saʿadya b. Judah,Saʿadya b. Yehuda,
Saʿadya b. Judah b. Saʿadya,Saʿadya b. Yehuda b. Saʿadya,
Saʿadya b. Judah ha-Nagid,Saʿadya b. Yehuda ha-Nagid,
Saʿadya b. Ḵalaf,Saʿadya b. khalaf,
Saʿadya b. Mevasser,Saʿadya b. Mevasser,
Saʿadya b. Mevoraḵ,Saʿadya b. Mevorakh,
Saʿadya b. Mevoraḵ b. Saʿadya,Saʿadya b. Mevorakh b. Saʿadya,
Saʿadya b. Moses,Saʿadya b. Moshe,
"Saʿadya b. Moses (merchant from Seville, Spain)","Saʿadya b. Moshe (merchant from Seville, Spain)",
Saʿadya b. Nathan,Saʿadya b. Natan,
Saʿadya b. Obadiah,Saʿadya b. Ovadya,
Saʿadya b. Saʿadya,Saʿadya b. Saʿadya,
Saʿadya b. Ṣedaqa,Saʿadya b. Ṣedaqa,
Saʿadya b. Šemarya,Saʿadya b. shemarya,
Saʿadya b. Solomon,Saʿadya b. Shelomo,
Saʿadya b. Solomon ha-Levi,Saʿadya b. Shelomo ha-Levi,
Saʿadya b. Suwayd,Saʿadya b. Suwayd,
Saʿadya b. Ṭoviyya,Saʿadya b. Ṭoviyya,
Saʿadya b. Yaḵin ha-Levi,Saʿadya b. Yakhin ha-Levi,
Saʿadya b. Yešuʿa,Saʿadya b. Yeshuʿa,
Saʿadya b. ʿAmram,Saʿadya b. ʿAmram,
Saʿadya Dārūqīs of Venice,Saʿadya Dārūqīs of Venice,
Saʿadya Gaʾon,Saʿadya Gaʾon,
Saʿadya Gaʿon,Saʿadya Gaʿon,
Saʿadya ha-Kohen,Saʿadya ha-Kohen,
Saʿadya ha-Kohen (known as Ibn al-Yamanī),Saʿadya ha-Kohen (known as Ibn al-Yamanī),
Saʿadya ha-Kohen b. Manasseh,Saʿadya ha-Kohen b. Menashshe,
Saʿadya ha-Kohen b. Yaḵin,Saʿadya ha-Kohen b. Yakhin,
Saʿadya ha-Kohen b. Yefet,Saʿadya ha-Kohen b. Yefet,
Saʿadya ha-Levi,Saʿadya ha-Levi,
Saʿadya ha-Levi (known as Furayḵ),Saʿadya ha-Levi (known as Furaykh),
Saʿadya ha-Levi b. Ḥalfon,Saʿadya ha-Levi b. Ḥalfon,
Saʿadya he-Ḥasid,Saʿadya he-Ḥasid,
Saʿadya Maʿālī ha-Kohen,Saʿadya Maʿālī ha-Kohen,
Saʿadya Peʾor ha-Soḥrim,Saʿadya Peʾor ha-Soḥrim,
Saʿadya the cantor,Saʿadya the cantor,
Saʿadya the cantor b. Sedaqa the cantor,Saʿadya the cantor b. Sedaqa the cantor,Saʿadya = Seʿadya
Saʿd,Saʿd,
Saʿd al-Dīn (Emir),Saʿd al-Dīn (Emir),
Saʿd al-Kohen,Saʿd al-Kohen,
Saʿd al-Mulk,Saʿd al-Mulk,
Saʿd b. Daniel,Saʿd b. Dani’el,
Saʿd b. Farrāj,Saʿd b. Farrāj,
"Saʿd, son of the teacher","Saʿd, son of the teacher",
Saʿdān,Saʿdān,
Saʿdān b. Sahl,Saʿdān b. Sahl,
Saʿdān b. Saʿīd,Saʿdān b. Saʿīd,
Saʿdān b. Ṯābit al-Baḡdādī (?),Saʿdān b. thābit al-Baghdādī (?),
Saʿdiyya bat Yūsuf,Saʿdiyya bat Yūsuf,
Saʿdūn bat [...],Saʿdūn bat [...],
Saʿīd,Saʿīd,
Saʿīd (son of the government clerk),Saʿīd (son of the government clerk),
Saʿīd [...],Saʿīd [...],
Saʿīd Abū Ibrāhīm,Saʿīd Abū Ibrāhīm,
Saʿīd al-Kohen,Saʿīd al-Kohen,
Saʿīd b. […],Saʿīd b. […],
Saʿīd b. [...] (cousin of Joseph b. Abū l-Faraj),Saʿīd b. [...] (cousin of Yosef b. Abū l-Faraj),
Saʿīd b. Aaron,Saʿīd b. Aharon,
Saʿīd b. Abraham,Saʿīd b. Avraham,
Saʿīd b. Ibrahīm,Saʿīd b. Ibrahīm,
Saʿīd b. Isaac,Saʿīd b. Yiṣḥaq,
Saʿīd b. Isḥaq the dyer,Saʿīd b. Isḥaq the dyer,
Saʿīd b. Israel Tustarī,Saʿīd b. Yisraʾel Tustarī,
Saʿīd b. Joseph,Saʿīd b. Yosef,
Saʿīd b. Ḵalaf,Saʿīd b. khalaf,
Saʿīd b. Manasseh,Saʿīd b. Menashshe,
Saʿīd b. Mawhūb,Saʿīd b. Mawhūb,
Saʿīd b. Muʿammar,Saʿīd b. Muʿammar,
Saʿīd b. Najā’,Saʿīd b. Najā’,
Saʿīd b. Nissim the butcher,Saʿīd b. Nissim the butcher,
Saʿīd b. Raziʾel,Saʿīd b. Raziʾel,
Saʿīd b. Samuel,Saʿīd b. Shemuʾel,
Ṣāʿid b. Šukr,Ṣāʿid b. shukr,
Saʿīd b. ʿEli,Saʿīd b. ʿEli,
Saʿīd b. ʿUzayr Ṭavyomi,Saʿīd b. ʿUzayr Ṭavyomi,
Saʿīd Balilya,Saʿīd Balilya,
Saʿīd ha-Levi,Saʿīd ha-Levi,
Saʿīd ha-Qalʿi,Saʿīd ha-Qalʿi,
Saʿīd Hibat Allāh,Saʿīd Hibat Allāh,
Saʿīd Ibn al-Ḥusayn,Saʿīd Ibn al-Ḥusayn,
Saʿīd Ibn al-Qaš,Saʿīd Ibn al-Qash,
Saʿīd Kardaʿ,Saʿīd Kardaʿ,
Saʿīd Tustarī,Saʿīd Tustarī,
"Saʿīd, brother of Abū l-Majd the cantor","Saʿīd, brother of Abū l-Majd the cantor",
Saʿīda bat Milāḥ,Saʿīda bat Milāḥ,
Saʿud ha-Kohen,Saʿud ha-Kohen,
Šaʿyā b. Raḥīm,shaʿyā b. Raḥīm,
Šaʿyūn b. Isaac,shaʿyūn b. Yiṣḥaq,
Še’erit b. Yešuʿa ha-Kohen,she’erit b. Yeshuʿa ha-Kohen,
Ṣedaqa,Ṣedaqa,
Ṣedaqa (al-Bāwaridī) b. ʿEli (al-Dimašqī),Ṣedaqa (al-Bāwaridī) b. ʿEli (al-Dimashqī),
Ṣedaqa (son of the doctor),Ṣedaqa (son of the doctor),
Ṣedaqa al-Ḥalabī,Ṣedaqa al-Ḥalabī,
Ṣedaqa al-Jazzār b. Isḥāq al-Ṣāyiḡ,Ṣedaqa al-Jazzār b. Isḥāq al-Ṣāyigh,
Ṣedaqa b. [...],Ṣedaqa b. [...],
Ṣedaqa b. Abū Naṣr,Ṣedaqa b. Abū Naṣr,
Ṣedaqa b. Abū ʿImrān,Ṣedaqa b. Abū ʿImrān,
Ṣedaqa b. Baqā,Ṣedaqa b. Baqā,
Ṣedaqa b. Beraḵot,Ṣedaqa b. Berakhot,
Ṣedaqa b. Bunān,Ṣedaqa b. Bunān,
Ṣedaqa b. David ha-Kohen,Ṣedaqa b. David ha-Kohen,
Ṣedaqa b. Elʿazar,Ṣedaqa b. Elʿazar,
Ṣedaqa b. Elʿazar b. Farrāḥ,Ṣedaqa b. Elʿazar b. Farrāḥ,
Ṣedaqa b. Ḥaḵmon,Ṣedaqa b. Ḥakhmon,
Ṣedaqa b. Hillel ha-Kohen,Ṣedaqa b. Hillel ha-Kohen,
Ṣedaqa b. Isaac,Ṣedaqa b. Yiṣḥaq,
Ṣedaqa b. Isaac the cantor,Ṣedaqa b. Yiṣḥaq the cantor,
Ṣedaqa b. Jacob,Ṣedaqa b. Yaʿaqov,
Ṣedaqa b. Joseph,Ṣedaqa b. Yosef,
Ṣedaqa b. Joseph ha-Kohen,Ṣedaqa b. Yosef ha-Kohen,
Ṣedaqa b. Manasseh,Ṣedaqa b. Menashshe,
Ṣedaqa b. Maṣliaḥ b. Sahl ha-Levi,Ṣedaqa b. Maṣliaḥ b. Sahl ha-Levi,
Ṣedaqa b. Menaḥem,Ṣedaqa b. Menaḥem,
Ṣedaqa b. Mešullam b. Hiba,Ṣedaqa b. Meshullam b. Hiba,
Ṣedaqa b. Mirfa b. Yefet,Ṣedaqa b. Mirfa b. Yefet,
Ṣedaqa b. Moses,Ṣedaqa b. Moshe,
Ṣedaqa b. Moses the elder,Ṣedaqa b. Moshe the elder,
Ṣedaqa b. Mubḥar,Ṣedaqa b. Mubḥar,
Ṣedaqa b. Muḥsin b. Ḥusayn,Ṣedaqa b. Muḥsin b. Ḥusayn,
Ṣedaqa b. Mūsā,Ṣedaqa b. Mūsā,
Ṣedaqa b. Muvḥar,Ṣedaqa b. Muvḥar,
Ṣedaqa b. Naḥman,Ṣedaqa b. Naḥman,
Ṣedaqa b. Nahum ha-Kohen,Ṣedaqa b. Nahum ha-Kohen,
Ṣedaqa b. Nathaniel,Ṣedaqa b. Nataniel,
Ṣedaqa b. Nufayʿ (cantor),Ṣedaqa b. Nufayʿ (cantor),
Ṣedaqa b. Ṣadoq,Ṣedaqa b. Ṣadoq,
Ṣedaqa b. Sar Šalom,Ṣedaqa b. Sar shalom,
Ṣedaqa b. Saʿadya,Ṣedaqa b. Saʿadya,
Ṣedaqa b. Saʿadya (known as Abū ʿAsar the miller),Ṣedaqa b. Saʿadya (known as Abū ʿAsar the miller),
Ṣedaqa b. Šela,Ṣedaqa b. shela,
Ṣedaqa b. Ṣemaḥ,Ṣedaqa b. Ṣemaḥ,
Ṣedaqa b. Ṣemaḥ b. Daʾūd al-Raqqī,Ṣedaqa b. Ṣemaḥ b. Daʾūd al-Raqqī,
Ṣedaqa b. Šemarya,Ṣedaqa b. shemarya,
Ṣedaqa b. Solomon ha-Kohen,Ṣedaqa b. Shelomo ha-Kohen,
Ṣedaqa b. Solomon ha-Levi,Ṣedaqa b. Shelomo ha-Levi,
Ṣedaqa b. Yaḥya,Ṣedaqa b. Yaḥya,
Ṣedaqa b. Yaḥyā,Ṣedaqa b. Yaḥyā,
Ṣedaqa b. Yefet,Ṣedaqa b. Yefet,
Ṣedaqa b. Yefet (father of Sumr),Ṣedaqa b. Yefet (father of Sumr),
Ṣedaqa b. Yefet the cantor,Ṣedaqa b. Yefet the cantor,
Ṣedaqa b. Yešuʿa,Ṣedaqa b. Yeshuʿa,
Ṣedaqa b. Zechariah,Ṣedaqa b. Zekharya,
Ṣedaqa b. ʿAllūn,Ṣedaqa b. ʿAllūn,
Ṣedaqa b. ʿAmram,Ṣedaqa b. ʿAmram,
Ṣedaqa b. ʿAwāḍ the judge,Ṣedaqa b. ʿAwāḍ the judge,
Ṣedaqa b. ʿEli,Ṣedaqa b. ʿEli,
Ṣedaqa bat Ezra,Ṣedaqa bat ʿEzra,
Ṣedaqa ha-Kohen,Ṣedaqa ha-Kohen,
Ṣedaqa ha-Kohen (called Zayn),Ṣedaqa ha-Kohen (called Zayn),
Ṣedaqa ha-Kohen b. Beraḵot ha-Kohen,Ṣedaqa ha-Kohen b. Berakhot ha-Kohen,
Ṣedaqa ha-Kohen b. David,Ṣedaqa ha-Kohen b. David,
Ṣedaqa ha-Kohen b. Jacob,Ṣedaqa ha-Kohen b. Yaʿaqov,
Ṣedaqa ha-Kohen b. Jonah b. Peraḥya,Ṣedaqa ha-Kohen b. Yona b. Peraḥya,
Ṣedaqa ha-Levi,Ṣedaqa ha-Levi,
Ṣedaqa ha-Levi b. Mešullam (b. Hiba?),Ṣedaqa ha-Levi b. Meshullam (b. Hiba?),
Ṣedaqa ha-Levi b. Moses,Ṣedaqa ha-Levi b. Moshe,
Ṣedaqa ha-Levi b. Solomon,Ṣedaqa ha-Levi b. Shelomo,
Ṣedaqa ha-Mešorer b. Ṣemaḥ,Ṣedaqa ha-Meshorer b. Ṣemaḥ,
Ṣedaqa he-Ḥaver b. Muvḥar,Ṣedaqa he-Ḥaver b. Muvḥar,
Ṣedaqa Nis,Ṣedaqa Nis,
Ṣedaqa the cantor (Ibn Nufayʿ),Ṣedaqa the cantor (Ibn Nufayʿ),
Ṣedaqa the elder,Ṣedaqa the elder,
"Ṣedaqa, husband of [...] bat Šabbetay","Ṣedaqa, husband of [...] bat shabbetay",
Sefardī,Sefardī,
Šeḵanya,shekhanya,
Šela,shela,
Šela b. […],shela b. […],
Šela b. Elʿazar b. Elʿazar ha-Šofeṭ,shela b. Elʿazar b. Elʿazar ha-shofeṭ,
Šela b. Ḥasan,shela b. Ḥasan,
Šela b. Isaac,shela b. Yiṣḥaq,
Šela b. Jacob,shela b. Yaʿaqov,
Šela b. Joel (known as Ibn al-Sofer),shela b. Yoʾel (known as Ibn al-Sofer),
Šela b. Mevasser,shela b. Mevasser,
Šela b. Mevasser (judge),shela b. Mevasser (judge),
Šela b. Saʿadya,shela b. Saʿadya,
Šela b. Solomon,shela b. Shelomo,
Šela b. Yefet,shela b. Yefet,
Šela b. Yefet (silk agent),shela b. Yefet (silk agent),
Šela b. Yefet b. Yešuʿa,shela b. Yefet b. Yeshuʿa,
Šela b. ʿAmram al-Qirqisānī,shela b. ʿAmram al-Qirqisānī,
Šela b. ʿAyyāš,shela b. ʿAyyāsh,
Šela ha-Kohen b. Mevasser,shela ha-Kohen b. Mevasser,
Šela ha-Kohen b. Simḥa ha-Kohen,shela ha-Kohen b. Simḥa ha-Kohen,
Šela ha-Levi b. Moses the teacher,shela ha-Levi b. Moshe the teacher,
Šela ha-Levi the elder,shela ha-Levi the elder,
Šela the cantor,shela the cantor,
Šelaḥya b. Joseph,shelaḥya b. Yosef,
Ṣemaḥ,Ṣemaḥ,
Ṣemaḥ b. […],Ṣemaḥ b. […],
Ṣemaḥ b. Abraham (scribe),Ṣemaḥ b. Avraham (scribe),
Ṣemaḥ b. David אלגג,Ṣemaḥ b. David אלגג,
Ṣemaḥ b. Ḥayyim (Gaʾon),Ṣemaḥ b. Ḥayyim (Gaʾon),
Ṣemaḥ b. Hiba,Ṣemaḥ b. Hiba,
Ṣemaḥ b. Ismaʿīl the judge,Ṣemaḥ b. Ismaʿīl the judge,
Ṣemaḥ b. Joseph b. Ṣemaḥ,Ṣemaḥ b. Yosef b. Ṣemaḥ,
Ṣemaḥ b. Samuel,Ṣemaḥ b. Shemuʾel,
Ṣemaḥ ha-Levi b. Jacob,Ṣemaḥ ha-Levi b. Yaʿaqov,
Šemarya,shemarya,
Šemarya (known as Maḥfūẓ) b. Yaḵin ha-Levi,shemarya (known as Maḥfūẓ) b. Yakhin ha-Levi,
Šemarya [...],shemarya [...],
Šemarya [b. Elḥanan],shemarya [b. Elḥanan],
Šemarya b. Abraham,shemarya b. Avraham,
Šemarya b. David (Nagid),shemarya b. David (Nagid),
Šemarya b. Elḥanan,shemarya b. Elḥanan,
Šemarya b. Elḥanan (Av Bet Din),shemarya b. Elḥanan (Av Bet Din),
Šemarya b. Ḥalfon,shemarya b. Ḥalfon,
Šemarya b. Joseph,shemarya b. Yosef,
Šemarya b. Maṣliaḥ Ibn al-Ḥasan Ibn al-Ṣabbāb,shemarya b. Maṣliaḥ Ibn al-Ḥasan Ibn al-Ṣabbāb,
Šemarya b. Moses,shemarya b. Moshe,
Šemarya b. Natan,shemarya b. Natan,
Šemarya b. Nathan ha-Kohen,shemarya b. Natan ha-Kohen,
Šemarya b. Š[...],shemarya b. sh[...],
Šemarya b. Šabbetay ha-Parnas,shemarya b. shabbetay ha-Parnas,
Šemarya b. Ṣadoq,shemarya b. Ṣadoq,
Šemarya b. Solomon,shemarya b. Shelomo,
Šemarya b. Yefet,shemarya b. Yefet,
Šemarya ha-Kohen,shemarya ha-Kohen,
Šemarya ha-Kohen b. [...],shemarya ha-Kohen b. [...],
Šemarya ha-Kohen b. Manasseh ha-Kohen,shemarya ha-Kohen b. Menashshe ha-Kohen,
Šemarya ha-Kohen b. Nathan,shemarya ha-Kohen b. Natan,
Šemarya ha-Kohen b. Šeʾerit ha-Kohen,shemarya ha-Kohen b. sheʾerit ha-Kohen,
Šemarya ha-Kohen b. Yešuʿa,shemarya ha-Kohen b. Yeshuʿa,
Šemarya ha-Levi b. Aaron,shemarya ha-Levi b. Aharon,
Šemarya ha-Levi b. Joseph,shemarya ha-Levi b. Yosef,
Šemarya the teacher,shemarya the teacher,
Šemaʿya,shemaʿya,
Senor Vidal,Senor Vidal,
Serapion,Serapion,
Sergius b. Constantine,Sergius b. Constantine,
Šerira,sherira,
Šerira b. Samuel,sherira b. Shemuʾel,
Šerira Gaʾon,sherira Gaʾon,
Šeʾeriṯ,sheʾerith,
Šeʾeriṯ (cantor),sheʾerith (cantor),
Šeʾerit b. Abraham b. Ḥabib,sheʾerit b. Avraham b. Ḥabib,
Šeʾerit b. Yaḵīn,sheʾerit b. Yakhīn,
Šeʾeriṯ b. Yefet,sheʾerith b. Yefet,
Šeʾeriṯ ha-Kohen b. Yefet,sheʾerith ha-Kohen b. Yefet,
Šeʾerit ha-Levi b. Muṣallam,sheʾerit ha-Levi b. Muṣallam,
Šeʾerit the cantor,sheʾerit the cantor,
Šeʾeriṯ the cantor,sheʾerith the cantor,
Šeʾeriṯ the cantor b. Šemarya,sheʾerith the cantor b. shemarya,
Šeʿaltiʾel b. Mevasser,sheʿaltiʾel b. Mevasser,
Sheikh Abū al-Riḍā (merchant from Baghdad),Sheikh Abū al-Riḍā (merchant from Baghdad),
Sibāʿ (‘the Muslim’),Sibāʿ (‘the Muslim’),
Sibāʿ al-Lādiqī,Sibāʿ al-Lādiqī,
Sibāʿ b. Abraham,Sibāʿ b. Avraham,
Sibāʿ b. Moses b. Sibāʿ,Sibāʿ b. Moshe b. Sibāʿ,
Sibāʿ b. Moses ha-Levi,Sibāʿ b. Moshe ha-Levi,
Sibāʿ Ibn al-Fāqūsī,Sibāʿ Ibn al-Fāqūsī,
Ṣibyān ha-Kohen b. Saʿadya,Ṣibyān ha-Kohen b. Saʿadya,
Sīdī Sulṭān Šāh,Sīdī Sulṭān shāh,
signed by Moses b. Benjamin ha-Sefardi,signed by Moshe b. Binyamin ha-Sefardi,
Šihāb al-Dīn al-Ṭūsī Muḥammad b. Maḥmūd Abū l-Fatḥ,shihāb al-Dīn al-Ṭūsī Muḥammad b. Maḥmūd Abū l-Fatḥ,
Sihāb al-Dīn ʿUmar al-Šuhrawardī,Sihāb al-Dīn ʿUmar al-shuhrawardī,
Šilo ha-Zaqen,shilo ha-Zaqen,
Šimei ha-Levi the cantor b. ʿEli the scribe,shimei ha-Levi the cantor b. ʿEli the scribe,
Simeon b. Ḥunayn,Simeon b. Ḥunayn,
Simeon b. Levi,Simeon b. Levi,
Simeon Fransis,Simeon Fransis,
Simḥa,Simḥa,
Simḥa b. […],Simḥa b. […],
Simḥa b. Aaron ha-Kohen,Simḥa b. Aharon ha-Kohen,
Simḥa b. Solomon,Simḥa b. Shelomo,
Simḥa b. Yefet,Simḥa b. Yefet,
Simḥa bat Moses b. Job (wife of Joseph al-Bālīy),Simḥa bat Moshe b. Iyyov (wife of Yosef al-Bālīy),
Simḥa ha-Kohen,Simḥa ha-Kohen,
Simḥa ha-Kohen (known as Abū l-Ṣurūr b. ʿAmram),Simḥa ha-Kohen (known as Abū l-Ṣurūr b. ʿAmram),
Simḥa ha-Kohen b. Solomon,Simḥa ha-Kohen b. Shelomo,
Simon,Simon,
Simon b. Lakiš,Simon b. Lakish,
Šimon b. Šetaḥ,shimon b. shetaḥ,
Simʿān ha-Kohen b. Hārūn,Simʿān ha-Kohen b. Hārūn,
Šimʿon,shimʿon,
Šimʿon Aškenazi b. Yeḥiʾel,shimʿon Ashkenazi b. Yeḥiʾel,
Šimʿon b. Elʿazar,shimʿon b. Elʿazar,
Šimʿon b. Gamliel,shimʿon b. Gamliel,
Šimʿon b. Yoḥai,shimʿon b. Yoḥai,
Sinān Al-Dawla (amīr),Sinān Al-Dawla (amīr),
Šippeṣ (the Jew hater),shippeṣ (the Jew hater),
Sirwa (daughter of Sitt al-Kull),Sirwa (daughter of Sitt al-Kull),
sister of Abū ʿAlī Ḥusayn b. Joseph (known as Ibn קיראס),sister of Abū ʿAlī Ḥusayn b. Yosef (known as Ibn קיראס),
Sitt [...],Sitt [...],
Sitt Abū l-Surūr,Sitt Abū l-Surūr,
Sitt Abū Saʿd,Sitt Abū Saʿd,
Sitt al-[...],Sitt al-[...],
Sitt al-[...] (wife of Abū l-Ḥasan al-Ḥibrāwī,Sitt al-[...] (wife of Abū l-Ḥasan al-Ḥibrāwī,
Sitt al-Ahl,Sitt al-Ahl,
Sitt al-Ahl (mother of Abū l-Ḥasan and Ṣedaqa),Sitt al-Ahl (mother of Abū l-Ḥasan and Ṣedaqa),
Sitt al-Ahl (relative of ʿEli ha-Kohen b. Ezekiel),Sitt al-Ahl (relative of ʿEli ha-Kohen b. Yeḥezqel),
Sitt al-Ahl b. Abū l-Munā,Sitt al-Ahl b. Abū l-Munā,
Sitt al-Ahl bat Abraham ha-Levi,Sitt al-Ahl bat Avraham ha-Levi,
Sitt al-Ahl bat Joseph Lebdi,Sitt al-Ahl bat Yosef Lebdi,
Sitt al-Ahl bat Mevoraḵ known as Abū l-Faḍl (daughter of Ḡāliyya bat Yefet),Sitt al-Ahl bat Mevorakh known as Abū l-Faḍl (daughter of ghāliyya bat Yefet),
Sitt al-Ahl bat Peraḥya (Yešuʿa b. Ḥalfon the cantor),Sitt al-Ahl bat Peraḥya (Yeshuʿa b. Ḥalfon the cantor),
Sitt al-Ahl bat Yefet,Sitt al-Ahl bat Yefet,
Sitt al-Ahl bint Abū l-Munā the Alexandrian perfumer,Sitt al-Ahl bint Abū l-Munā the Alexandrian perfumer,
Sitt al-Ahl bint Abū ʿAlī (wife of Abū l-Ḥasan b. Nathaniel Roš ha-Qehillot),Sitt al-Ahl bint Abū ʿAlī (wife of Abū l-Ḥasan b. Nataniel Rosh ha-Qehillot),
Sitt al-Ahl bint Ibrahim (granddaughter of al-Wuḥša),Sitt al-Ahl bint Ibrahim (granddaughter of al-Wuḥsha),
Sitt al-Ahl bint Mūsā,Sitt al-Ahl bint Mūsā,
Sitt al-Ahl bint Yaḥyā,Sitt al-Ahl bint Yaḥyā,
"Sitt al-Aqrān b. Joseph ha-Kohen, wife of Judah b. ʿAllān","Sitt al-Aqrān b. Yosef ha-Kohen, wife of Yehuda b. ʿAllān",
Sitt al-Bahā,Sitt al-Bahā,
Sitt al-Bahā bat [...],Sitt al-Bahā bat [...],
Sitt al-Bahā bat Abraham,Sitt al-Bahā bat Avraham,
Sitt al-Bahā bat ʿEli,Sitt al-Bahā bat ʿEli,
Sitt al-Banāt,Sitt al-Banāt,
Sitt al-Banāt bint Ḥalfon,Sitt al-Banāt bint Ḥalfon,
Sitt al-Banīn,Sitt al-Banīn,
Sitt al-Baqā,Sitt al-Baqā,
Sitt al-Baqā bat Yefet ha-Kohen,Sitt al-Baqā bat Yefet ha-Kohen,
"Sitt al-Baqāʾ, wife of Tahor ha-Levi the astrologer b. Namer","Sitt al-Baqāʾ, wife of Tahor ha-Levi the astrologer b. Namer",
Sitt al-Bayt,Sitt al-Bayt,
Sitt al-Bayt (wife of Šemarya ha-Kohen),Sitt al-Bayt (wife of shemarya ha-Kohen),
Sitt al-Bayt b. Aaron the merchant,Sitt al-Bayt b. Aharon the merchant,
Sitt al-Bayt bat Hillel (widow of Ḥayya ha-Mumḥe b. Ṣedaqa),Sitt al-Bayt bat Hillel (widow of Ḥayya ha-Mumḥe b. Ṣedaqa),
Sitt al-Bayt bat Jacob,Sitt al-Bayt bat Yaʿaqov,
Sitt al-Bayt bat Mevoraḵ,Sitt al-Bayt bat Mevorakh,
Sitt al-Bayt bat Nathan ha-Parnas,Sitt al-Bayt bat Natan ha-Parnas,
Sitt al-Bayt bint Muwaffaq the freedman,Sitt al-Bayt bint Muwaffaq the freedman,
Sitt al-Dār,Sitt al-Dār,
Sitt al-Dār bat Abū l-Faḍl (wife of Meʾir b. Yaḵin),Sitt al-Dār bat Abū l-Faḍl (wife of Meʾir b. Yakhin),
Sitt al-Dār bat Abū l-Ṭayyib Ḥananya ha-Levi ha-Parnas,Sitt al-Dār bat Abū l-Ṭayyib Ḥananya ha-Levi ha-Parnas,
Sitt al-Dār bat Ḡālib,Sitt al-Dār bat ghālib,
Sitt al-Dar bat Isaac,Sitt al-Dar bat Yiṣḥaq,
Sitt al-Dār bat Joseph,Sitt al-Dār bat Yosef,
Sitt al-Dar bat Nathaniel ha-Levi,Sitt al-Dar bat Nataniel ha-Levi,
Sitt al-Dār bat Nuḥaym b. Maymūn,Sitt al-Dār bat Nuḥaym b. Maymūn,
Sitt al-Dar bat Saul,Sitt al-Dar bat Shaʾul,
Sitt al-Dār bat Saʿadya,Sitt al-Dār bat Saʿadya,
Sitt al-Dār bat Ṣedaqa,Sitt al-Dār bat Ṣedaqa,
Sitt al-Dār bat Yefet,Sitt al-Dār bat Yefet,
Sitt al-Dār bint Ibn Naṣr,Sitt al-Dār bint Ibn Naṣr,
